id,created_at,payload
3165845,2021-07-09 19:03:26.346,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'B4WT', 'Payload': 'Counter:63', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165846,2021-07-09 19:04:06.346,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HQLY', 'Payload': 'Counter:64', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165848,2021-07-09 19:04:46.354,"{'DeviceID': 'MAMAGPS1', 'MessageID': '2Y7F', 'Payload': 'Counter:65', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165849,2021-07-09 19:05:26.345,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ERB4', 'Payload': 'Counter:66', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165850,2021-07-09 19:06:06.352,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UUOC', 'Payload': 'Counter:67', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165851,2021-07-09 19:06:46.371,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'QOYE', 'Payload': 'Counter:68', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165852,2021-07-09 19:07:26.350,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'CEL4', 'Payload': 'Counter:69', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165853,2021-07-09 19:08:06.354,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YO7A', 'Payload': 'Counter:70', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165854,2021-07-09 19:08:46.349,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'CQXR', 'Payload': 'Counter:71', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165856,2021-07-09 19:09:26.374,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'PAJM', 'Payload': 'Counter:72', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165857,2021-07-09 19:10:20.313,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'W9RQ', 'Payload': 'Counter:73', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165858,2021-07-09 19:10:46.346,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'EH0Y', 'Payload': 'Counter:74', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165859,2021-07-09 19:11:26.350,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HAOJ', 'Payload': 'Counter:75', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165860,2021-07-09 19:12:06.362,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'PVXJ', 'Payload': 'Counter:76', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165861,2021-07-09 19:12:46.351,"{'DeviceID': 'MAMAGPS1', 'MessageID': '23XR', 'Payload': 'Counter:77', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165862,2021-07-09 19:13:26.353,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'DST3', 'Payload': 'Counter:78', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165863,2021-07-09 19:14:06.384,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'IERI', 'Payload': 'Counter:79', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165865,2021-07-09 19:14:46.360,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'G4PI', 'Payload': 'Counter:80', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165866,2021-07-09 19:15:26.350,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'VT48', 'Payload': 'Counter:81', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165867,2021-07-09 19:16:06.366,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UNUS', 'Payload': 'Counter:82', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165868,2021-07-09 19:16:46.361,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'PIFN', 'Payload': 'Counter:83', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165869,2021-07-09 19:17:26.387,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YG9C', 'Payload': 'Counter:84', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165870,2021-07-09 19:18:06.365,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'K2Y1', 'Payload': 'Counter:85', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165871,2021-07-09 19:18:46.367,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'Y3A0', 'Payload': 'Counter:86', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165873,2021-07-09 19:19:26.357,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'USUM', 'Payload': 'Counter:87', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165874,2021-07-09 19:20:06.354,"{'DeviceID': 'MAMAGPS1', 'MessageID': '7I54', 'Payload': 'Counter:88', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165875,2021-07-09 19:20:46.361,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'EAXV', 'Payload': 'Counter:89', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165876,2021-07-09 19:21:26.353,"{'DeviceID': 'MAMAGPS1', 'MessageID': '5DIF', 'Payload': 'Counter:90', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165877,2021-07-09 19:22:06.356,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'KF0D', 'Payload': 'Counter:91', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165878,2021-07-09 19:22:46.350,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'S1EC', 'Payload': 'Counter:92', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165879,2021-07-09 19:23:26.360,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0FX2', 'Payload': 'Counter:93', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165880,2021-07-09 19:24:06.354,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YY36', 'Payload': 'Counter:94', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165882,2021-07-09 19:24:46.359,"{'DeviceID': 'MAMAGPS1', 'MessageID': '8NV4', 'Payload': 'Counter:95', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165883,2021-07-09 19:25:26.362,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GHQY', 'Payload': 'Counter:96', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165884,2021-07-09 19:26:06.369,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XQAU', 'Payload': 'Counter:97', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165885,2021-07-09 19:26:46.365,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3Y5B', 'Payload': 'Counter:98', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165886,2021-07-09 19:27:26.361,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'E68Y', 'Payload': 'Counter:99', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165887,2021-07-09 19:28:06.370,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0CVN', 'Payload': 'Counter:100', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165888,2021-07-09 19:28:46.363,"{'DeviceID': 'MAMAGPS1', 'MessageID': '6RJL', 'Payload': 'Counter:101', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165890,2021-07-09 19:29:26.375,"{'DeviceID': 'MAMAGPS1', 'MessageID': '74M1', 'Payload': 'Counter:102', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165891,2021-07-09 19:30:06.361,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'MYAA', 'Payload': 'Counter:103', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165892,2021-07-09 19:30:46.367,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'AJN6', 'Payload': 'Counter:104', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165893,2021-07-09 19:31:26.364,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'O28R', 'Payload': 'Counter:105', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165894,2021-07-09 19:32:06.365,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'J8PA', 'Payload': 'Counter:106', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165895,2021-07-09 19:32:46.382,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'OJ4D', 'Payload': 'Counter:107', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165896,2021-07-09 19:33:26.363,"{'DeviceID': 'MAMAGPS1', 'MessageID': '1D6H', 'Payload': 'Counter:108', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165897,2021-07-09 19:34:06.404,"{'DeviceID': 'MAMAGPS1', 'MessageID': '04NJ', 'Payload': 'Counter:109', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165899,2021-07-09 19:34:46.369,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'EPD6', 'Payload': 'Counter:110', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165900,2021-07-09 19:35:26.428,"{'DeviceID': 'MAMAGPS1', 'MessageID': '35GR', 'Payload': 'Counter:111', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165901,2021-07-09 19:36:06.362,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XNYP', 'Payload': 'Counter:112', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165902,2021-07-09 19:36:46.374,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'GVS1', 'Payload': 'Counter:113', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165903,2021-07-09 19:37:26.392,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'CP2D', 'Payload': 'Counter:114', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165904,2021-07-09 19:38:06.367,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'IPPI', 'Payload': 'Counter:115', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165905,2021-07-09 19:38:46.367,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0TF4', 'Payload': 'Counter:116', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165906,2021-07-09 19:39:26.391,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ARY9', 'Payload': 'Counter:117', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165907,2021-07-09 19:40:06.365,"{'DeviceID': 'MAMAGPS1', 'MessageID': '35AN', 'Payload': 'Counter:118', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165908,2021-07-09 19:40:46.408,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'DTWS', 'Payload': 'Counter:119', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165909,2021-07-09 19:41:26.365,"{'DeviceID': 'MAMAGPS1', 'MessageID': '1M67', 'Payload': 'Counter:120', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165910,2021-07-09 19:42:06.374,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'XGXL', 'Payload': 'Counter:121', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165911,2021-07-09 19:42:46.366,"{'DeviceID': 'MAMAGPS1', 'MessageID': '8MYO', 'Payload': 'Counter:122', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165912,2021-07-09 19:43:26.611,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'H2RX', 'Payload': 'Counter:123', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165913,2021-07-09 19:44:06.388,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'TUSK', 'Payload': 'Counter:124', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165915,2021-07-09 19:44:46.400,"{'DeviceID': 'MAMAGPS1', 'MessageID': '00VI', 'Payload': 'Counter:125', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165916,2021-07-09 19:45:26.375,"{'DeviceID': 'MAMAGPS1', 'MessageID': '2CQH', 'Payload': 'Counter:126', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165917,2021-07-09 19:46:06.368,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0EDS', 'Payload': 'Counter:127', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165918,2021-07-09 19:46:46.391,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'D6M4', 'Payload': 'Counter:128', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165919,2021-07-09 19:47:26.371,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'EEWT', 'Payload': 'Counter:129', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165920,2021-07-09 19:48:06.375,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'AA6B', 'Payload': 'Counter:130', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165921,2021-07-09 19:48:19.491,"{'DeviceID': 'MAMA0001', 'MessageID': 'IGCF', 'Payload': 'Counter:1', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165922,2021-07-09 19:48:46.369,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3EK7', 'Payload': 'Counter:131', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165924,2021-07-09 19:49:26.447,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'HYQK', 'Payload': 'Counter:132', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165925,2021-07-09 19:50:06.367,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'AW3W', 'Payload': 'Counter:133', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165926,2021-07-09 19:50:19.494,"{'DeviceID': 'MAMA0001', 'MessageID': 'VJ46', 'Payload': 'Counter:2', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165927,2021-07-09 19:51:03.443,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'QVOF', 'Payload': 'Counter:1', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165928,2021-07-09 19:51:43.443,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'S5F2', 'Payload': 'Counter:2', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165929,2021-07-09 19:52:19.501,"{'DeviceID': 'MAMA0001', 'MessageID': 'UWE3', 'Payload': 'Counter:3', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165930,2021-07-09 19:52:23.442,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'DASX', 'Payload': 'Counter:3', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165932,2021-07-09 19:53:03.442,"{'DeviceID': 'MAMAGPS1', 'MessageID': '93TT', 'Payload': 'Counter:4', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165933,2021-07-09 19:53:43.455,"{'DeviceID': 'MAMAGPS1', 'MessageID': '6NNB', 'Payload': 'Counter:5', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165935,2021-07-09 19:54:19.494,"{'DeviceID': 'MAMA0001', 'MessageID': 'FJYL', 'Payload': 'Counter:4', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165936,2021-07-09 19:54:23.443,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'JI55', 'Payload': 'Counter:6', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165937,2021-07-09 19:55:03.445,"{'DeviceID': 'MAMAGPS1', 'MessageID': '6NEH', 'Payload': 'Counter:7', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165938,2021-07-09 19:55:43.482,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'LG61', 'Payload': 'Counter:8', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165939,2021-07-09 19:56:19.499,"{'DeviceID': 'MAMA0001', 'MessageID': 'IHLX', 'Payload': 'Counter:5', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165940,2021-07-09 19:56:23.447,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'CH25', 'Payload': 'Counter:9', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165941,2021-07-09 19:57:03.452,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'JXKG', 'Payload': 'Counter:10', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165942,2021-07-09 19:57:43.460,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'E9U2', 'Payload': 'Counter:11', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165943,2021-07-09 19:58:19.504,"{'DeviceID': 'MAMA0001', 'MessageID': 'ME7G', 'Payload': 'Counter:6', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165944,2021-07-09 19:58:23.453,"{'DeviceID': 'MAMAGPS1', 'MessageID': '7XE6', 'Payload': 'Counter:12', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165945,2021-07-09 19:59:03.454,"{'DeviceID': 'MAMAGPS1', 'MessageID': '38AS', 'Payload': 'Counter:13', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165947,2021-07-09 19:59:43.521,"{'DeviceID': 'MAMAGPS1', 'MessageID': '0FON', 'Payload': 'Counter:14', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165948,2021-07-09 20:00:19.499,"{'DeviceID': 'MAMA0001', 'MessageID': 'ADWX', 'Payload': 'Counter:7', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165949,2021-07-09 20:00:23.454,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'YYUE', 'Payload': 'Counter:15', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165950,2021-07-09 20:01:03.518,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UPGY', 'Payload': 'Counter:16', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165951,2021-07-09 20:01:43.501,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ODV5', 'Payload': 'Counter:17', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165952,2021-07-09 20:02:19.502,"{'DeviceID': 'MAMA0001', 'MessageID': 'HO4B', 'Payload': 'Counter:8', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165953,2021-07-09 20:02:23.468,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'QX01', 'Payload': 'Counter:18', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165954,2021-07-09 20:03:03.529,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3AFX', 'Payload': 'Counter:19', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165955,2021-07-09 20:03:43.463,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'KE9Y', 'Payload': 'Counter:20', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165957,2021-07-09 20:04:19.509,"{'DeviceID': 'MAMA0001', 'MessageID': 'JI9B', 'Payload': 'Counter:9', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165958,2021-07-09 20:04:23.455,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'RAVV', 'Payload': 'Counter:21', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165959,2021-07-09 20:05:03.464,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'A26D', 'Payload': 'Counter:22', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165960,2021-07-09 20:05:43.460,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'RVO2', 'Payload': 'Counter:23', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165961,2021-07-09 20:06:19.663,"{'DeviceID': 'MAMA0001', 'MessageID': '512J', 'Payload': 'Counter:10', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165962,2021-07-09 20:06:23.685,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'B5LL', 'Payload': 'Counter:24', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165963,2021-07-09 20:07:03.472,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'S7OL', 'Payload': 'Counter:25', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165964,2021-07-09 20:07:43.465,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'ED5X', 'Payload': 'Counter:26', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165965,2021-07-09 20:08:19.519,"{'DeviceID': 'MAMA0001', 'MessageID': 'VKGT', 'Payload': 'Counter:11', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165966,2021-07-09 20:08:23.457,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'A7MV', 'Payload': 'Counter:27', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165967,2021-07-09 20:09:03.469,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'UPEM', 'Payload': 'Counter:28', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165969,2021-07-09 20:09:43.455,"{'DeviceID': 'MAMAGPS1', 'MessageID': '1KIX', 'Payload': 'Counter:29', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165970,2021-07-09 20:10:19.597,"{'DeviceID': 'MAMA0001', 'MessageID': '1HLU', 'Payload': 'Counter:12', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165971,2021-07-09 20:10:23.464,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'T3FC', 'Payload': 'Counter:30', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165972,2021-07-09 20:11:03.454,"{'DeviceID': 'MAMAGPS1', 'MessageID': '9NIE', 'Payload': 'Counter:31', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165973,2021-07-09 20:11:43.465,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'KGA8', 'Payload': 'Counter:32', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165974,2021-07-09 20:12:19.524,"{'DeviceID': 'MAMA0001', 'MessageID': 'UVK0', 'Payload': 'Counter:13', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165975,2021-07-09 20:12:23.457,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'BDCA', 'Payload': 'Counter:33', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165976,2021-07-09 20:13:03.464,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'SSVI', 'Payload': 'Counter:34', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165977,2021-07-09 20:13:43.475,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'LL30', 'Payload': 'Counter:35', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165979,2021-07-09 20:14:19.512,"{'DeviceID': 'MAMA0001', 'MessageID': '97TR', 'Payload': 'Counter:14', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165980,2021-07-09 20:14:23.459,"{'DeviceID': 'MAMAGPS1', 'MessageID': '3HQ2', 'Payload': 'Counter:36', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165981,2021-07-09 20:15:03.466,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'R8RV', 'Payload': 'Counter:37', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165982,2021-07-09 20:15:43.462,"{'DeviceID': 'MAMAGPS1', 'MessageID': '2XPU', 'Payload': 'Counter:38', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165983,2021-07-09 20:16:19.528,"{'DeviceID': 'MAMA0001', 'MessageID': 'VSVK', 'Payload': 'Counter:15', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165984,2021-07-09 20:16:23.468,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'FCUN', 'Payload': 'Counter:39', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165985,2021-07-09 20:17:03.468,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'TLNE', 'Payload': 'Counter:40', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165986,2021-07-09 20:17:43.471,"{'DeviceID': 'MAMAGPS1', 'MessageID': '4E2Q', 'Payload': 'Counter:41', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165987,2021-07-09 20:18:19.520,"{'DeviceID': 'MAMA0001', 'MessageID': '8PAY', 'Payload': 'Counter:16', 'path': 'MAMA0001PAPADUCK', 'hops': 1, 'duckType': 2}"
3165988,2021-07-09 20:18:23.462,"{'DeviceID': 'MAMAGPS1', 'MessageID': 'OJNP', 'Payload': 'Counter:42', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
3165989,2021-07-09 20:19:03.466,"{'DeviceID': 'MAMAGPS1', 'MessageID': '7TW0', 'Payload': 'Counter:43', 'path': 'MAMAGPS1PAPADUCK', 'hops': 1, 'duckType': 2}"
